# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 9 Manufacturer: samsung Model: SM-G960U
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Fix,gps,37.424832,-122.169497,1.587952,0.000000,4.288000,1645492498000
Raw,1302224,1281642000000,,,-1329526433789551957,0.2868003845214844,62.730745412409306,-22.270123174957433,14.892267889523353,85,14,0.0,207,15297367371824,90,22.2,-156.8314666748047,5.497000217437744,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1302224,1281642000000,,,-1329526433789551957,0.2868003845214844,62.730745412409306,-22.270123174957433,14.892267889523353,85,13,0.0,207,15297361863214,80,16.5,617.06640625,1.4580000638961792,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1302225,1281642000000,,,-1329526433789551957,0.2868003845214844,62.730745412409306,-22.270123174957433,14.892267889523353,85,15,0.0,207,15297357091780,31,23.6,-727.6329956054688,0.9519999623298645,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1302225,1281642000000,,,-1329526433789551957,0.2868003845214844,62.730745412409306,-22.270123174957433,14.892267889523353,85,24,0.0,207,15297367004426,31,23.8,124.69496154785156,0.9369999766349792,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1302225,1281642000000,,,-1329526433789551957,0.2868003845214844,62.730745412409306,-22.270123174957433,14.892267889523353,85,23,0.0,207,15297360398205,16,29.8,604.6175537109375,0.22669999301433563,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1302225,1281642000000,,,-1329526433789551957,0.2868003845214844,62.730745412409306,-22.270123174957433,14.892267889523353,85,17,0.0,207,15297360911435,24,25.6,-497.4512023925781,0.5817999839782715,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1302225,1281642000000,,,-1329526433789551957,0.2868003845214844,62.730745412409306,-22.270123174957433,14.892267889523353,85,7,0.0,207,15297349295607,470,12.0,-102.77265167236328,13.190000534057617,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1302226,1281642000000,,,-1329526433789551957,0.2868003845214844,62.730745412409306,-22.270123174957433,14.892267889523353,85,2,0.0,15,177315362409375,12,32.7,-53.52185821533203,0.026900000870227814,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1302226,1281642000000,,,-1329526433789551957,0.2868003845214844,62.730745412409306,-22.270123174957433,14.892267889523353,85,6,0.0,15,177315359482253,10,34.5,432.1360778808594,0.020600000396370888,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1302226,1281642000000,,,-1329526433789551957,0.2868003845214844,62.730745412409306,-22.270123174957433,14.892267889523353,85,12,0.0,15,177315363130104,14,30.2,-263.8994445800781,0.030300000682473183,0,0.0,0.0,,,,,0,,1,0.0,
