# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 9 Manufacturer: samsung Model: SM-G960U
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Fix,gps,37.425031,-122.169662,-2.476440,0.320000,8.576000,1645492758000
Raw,1562227,1541642000000,,,-1329526433789551836,0.5822525024414062,91.81105269817635,0.6473510089119381,17.902988154157587,85,14,0.0,207,15557367486860,93,15.7,-113.7778549194336,1.5670000314712524,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1562227,1541642000000,,,-1329526433789551836,0.5822525024414062,91.81105269817635,0.6473510089119381,17.902988154157587,85,13,0.0,207,15557361311311,290,16.5,649.3700561523438,10.458000183105469,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1562227,1541642000000,,,-1329526433789551836,0.5822525024414062,91.81105269817635,0.6473510089119381,17.902988154157587,85,15,0.0,207,15557357713348,81,16.1,-710.7907104492188,1.4820001125335693,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1562228,1541642000000,,,-1329526433789551836,0.5822525024414062,91.81105269817635,0.6473510089119381,17.902988154157587,85,24,0.0,207,15557366879667,70,17.6,157.89772033691406,1.3755000829696655,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1562228,1541642000000,,,-1329526433789551836,0.5822525024414062,91.81105269817635,0.6473510089119381,17.902988154157587,85,23,0.0,207,15557359865548,90,16.1,616.8441162109375,2.955000162124634,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1562228,1541642000000,,,-1329526433789551836,0.5822525024414062,91.81105269817635,0.6473510089119381,17.902988154157587,85,17,0.0,207,15557361328569,31,23.3,-469.86639404296875,0.9279999732971191,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1562228,1541642000000,,,-1329526433789551836,0.5822525024414062,91.81105269817635,0.6473510089119381,17.902988154157587,85,2,0.0,15,177575362439492,73,17.7,-22.730579376220703,1.749500036239624,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1562229,1541642000000,,,-1329526433789551836,0.5822525024414062,91.81105269817635,0.6473510089119381,17.902988154157587,85,6,0.0,15,177575359093665,54,20.2,457.9988098144531,2.315000057220459,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1562229,1541642000000,,,-1329526433789551836,0.5822525024414062,91.81105269817635,0.6473510089119381,17.902988154157587,85,12,0.0,15,177575363346016,93,15.6,-239.91275024414062,1.1710000038146973,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1562229,1541642000000,,,-1329526433789551836,0.5822525024414062,91.81105269817635,0.6473510089119381,17.902988154157587,85,17,0.0,15,177575346785580,202,18.5,482.1185302734375,8.42549991607666,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1562229,1541642000000,,,-1329526433789551836,0.5822525024414062,91.81105269817635,0.6473510089119381,17.902988154157587,85,19,0.0,15,177575353650705,61,18.6,531.7091064453125,0.9359999895095825,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1562229,1541642000000,,,-1329526433789551836,0.5822525024414062,91.81105269817635,0.6473510089119381,17.902988154157587,85,24,0.0,15,177575357513638,70,17.6,495.3724670410156,1.0220000743865967,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1562230,1541642000000,,,-1329526433789551836,0.5822525024414062,91.81105269817635,0.6473510089119381,17.902988154157587,85,25,0.0,15,177575356282515,14,30.6,-570.3112182617188,0.049800001084804535,0,0.0,0.0,,,,,0,,1,0.0,
Fix,gps,37.425039,-122.169662,-2.405243,0.630000,11.792000,1645492759000
Raw,1563254,1542642000000,,,-1329526433789551839,0.8702411651611328,99.20713637256995,-0.249801785560977,20.491906870932183,85,14,0.0,207,15558367487309,80,16.5,-111.07646179199219,1.4670000076293945,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1563254,1542642000000,,,-1329526433789551839,0.8702411651611328,99.20713637256995,-0.249801785560977,20.491906870932183,85,13,0.0,207,15558361309144,360,16.5,649.3700561523438,11.958000183105469,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1563254,1542642000000,,,-1329526433789551839,0.8702411651611328,99.20713637256995,-0.249801785560977,20.491906870932183,85,15,0.0,207,15558357716001,46,20.5,-709.1626586914062,1.1420000791549683,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1563255,1542642000000,,,-1329526433789551839,0.8702411651611328,99.20713637256995,-0.249801785560977,20.491906870932183,85,24,0.0,207,15558366879140,80,17.6,157.89772033691406,2.875500202178955,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1563255,1542642000000,,,-1329526433789551839,0.8702411651611328,99.20713637256995,-0.249801785560977,20.491906870932183,85,23,0.0,207,15558359863904,110,14.4,617.6386108398438,2.4250001907348633,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1563255,1542642000000,,,-1329526433789551839,0.8702411651611328,99.20713637256995,-0.249801785560977,20.491906870932183,85,17,0.0,207,15558361330247,27,24.2,-468.8572692871094,0.8679999709129333,0,0.0,0.0,,,,,0,,3,0.0,
