# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 9 Manufacturer: samsung Model: SM-G960U
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Raw,1717241,1696642000000,,,-1329526433789550837,0.9435291290283203,38.81178781739436,-5.908380119694442,11.042565098859361,85,14,0.0,207,15712367538083,9,35.6,-90.8318862915039,0.2320999950170517,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1717242,1696642000000,,,-1329526433789550837,0.9435291290283203,38.81178781739436,-5.908380119694442,11.042565098859361,85,13,0.0,207,15712360971668,40,21.1,661.4675903320312,1.0464999675750732,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1717242,1696642000000,,,-1329526433789550837,0.9435291290283203,38.81178781739436,-5.908380119694442,11.042565098859361,85,15,0.0,207,15712358077510,10,34.2,-703.4083862304688,0.24910001456737518,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1717242,1696642000000,,,-1329526433789550837,0.9435291290283203,38.81178781739436,-5.908380119694442,11.042565098859361,85,24,0.0,207,15712366792838,8,36.4,172.1585235595703,0.23020000755786896,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1717242,1696642000000,,,-1329526433789550837,0.9435291290283203,38.81178781739436,-5.908380119694442,11.042565098859361,85,23,0.0,207,15712359543888,14,30.3,620.9638061523438,0.22429999709129333,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1717243,1696642000000,,,-1329526433789550837,0.9435291290283203,38.81178781739436,-5.908380119694442,11.042565098859361,85,17,0.0,207,15712361566944,5,40.6,-457.444580078125,0.2209000140428543,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1717243,1696642000000,,,-1329526433789550837,0.9435291290283203,38.81178781739436,-5.908380119694442,11.042565098859361,85,2,0.0,15,177730362445422,13,31.3,-6.680836200714111,0.028200000524520874,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1717243,1696642000000,,,-1329526433789550837,0.9435291290283203,38.81178781739436,-5.908380119694442,11.042565098859361,85,6,0.0,15,177730358852510,16,29.1,469.29248046875,0.053700003772974014,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1717243,1696642000000,,,-1329526433789550837,0.9435291290283203,38.81178781739436,-5.908380119694442,11.042565098859361,85,12,0.0,15,177730363465429,8,36.7,-228.10398864746094,0.025700001046061516,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1717244,1696642000000,,,-1329526433789550837,0.9435291290283203,38.81178781739436,-5.908380119694442,11.042565098859361,85,17,0.0,15,177730346537456,370,21.2,475.3250732421875,1.755500078201294,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1717244,1696642000000,,,-1329526433789550837,0.9435291290283203,38.81178781739436,-5.908380119694442,11.042565098859361,85,19,0.0,15,177730353374102,14,30.1,532.44384765625,0.04530000314116478,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1717244,1696642000000,,,-1329526433789550837,0.9435291290283203,38.81178781739436,-5.908380119694442,11.042565098859361,85,20,0.0,15,177730354214985,31,23.7,-553.8402099609375,0.6375000476837158,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1717244,1696642000000,,,-1329526433789550837,0.9435291290283203,38.81178781739436,-5.908380119694442,11.042565098859361,85,24,0.0,15,177730357254256,12,32.6,503.3614501953125,0.049400001764297485,0,0.0,0.0,,,,,0,,1,0.0,
Raw,1717245,1696642000000,,,-1329526433789550837,0.9435291290283203,38.81178781739436,-5.908380119694442,11.042565098859361,85,25,0.0,15,177730356574718,6,39.4,-566.0403442382812,0.04360000044107437,0,0.0,0.0,,,,,0,,1,0.0,
Fix,gps,37.425002,-122.169431,3.023254,0.000000,3.216000,1645492913000
Fix,gps,37.425001,-122.169427,3.256012,0.000000,3.216000,1645492914000
Raw,1718256,1697642000000,,,-1329526433789550837,0.04945945739746094,41.36475035920739,-5.012081056987739,11.40619598063645,85,14,0.0,207,15713367538404,7,37.3,-90.66819763183594,0.23109999299049377,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1718256,1697642000000,,,-1329526433789550837,0.04945945739746094,41.36475035920739,-5.012081056987739,11.40619598063645,85,13,0.0,207,15713360969568,31,23.8,661.70166015625,0.9264999628067017,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1718257,1697642000000,,,-1329526433789550837,0.04945945739746094,41.36475035920739,-5.012081056987739,11.40619598063645,85,15,0.0,207,15713358079882,6,38.8,-703.248291015625,0.24710001051425934,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1718257,1697642000000,,,-1329526433789550837,0.04945945739746094,41.36475035920739,-5.012081056987739,11.40619598063645,85,24,0.0,207,15713366792299,14,30.8,172.2723846435547,0.23479999601840973,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1718257,1697642000000,,,-1329526433789550837,0.04945945739746094,41.36475035920739,-5.012081056987739,11.40619598063645,85,23,0.0,207,15713359542019,70,17.1,621.3587036132812,1.3650000095367432,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1718258,1697642000000,,,-1329526433789550837,0.04945945739746094,41.36475035920739,-5.012081056987739,11.40619598063645,85,17,0.0,207,15713361568448,5,40.6,-457.3171691894531,0.2209000140428543,0,0.0,0.0,,,,,0,,3,0.0,
Raw,1718258,1697642000000,,,-1329526433789550837,0.04945945739746094,41.36475035920739,-5.012081056987739,11.40619598063645,85,2,0.0,15,177731362445415,14,30.6,-6.615909099578857,0.028800001367926598,0,0.0,0.0,,,,,0,,1,0.0,
